Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33
0.968916943,0.804502077,5,0.632631975,0.341250685,2,0.185028035,0.178197471,1,0.268645063,0.267308096,7,0.345398214,0.789481821,5,0.922249142,0.416343357,5,0.120082201,0.902728192,2,0.718076488,0.608966421,5,0.369186295,0.204735898,6,0.868377614,0.597789533,4,0.682541145,0.05869438,0
0.204339748,0.117249127,8,0.892741837,0.019737094,6,0.655434758,0.879473886,2,0.148880196,0.224371145,1,0.423986194,0.528478357,1,0.81329422,0.631987221,5,0.424128508,0.634477421,3,0.307002286,0.426241185,7,0.242229344,0.373191522,2,0.296856755,0.163912724,6,0.690355934,0.605474068,0
0.398867285,0.259889824,6,0.506925539,0.940401267,5,0.464333595,0.219256247,7,0.220952826,0.256099787,6,0.803143395,0.521778908,2,0.748910684,0.54927212,3,0.563660782,0.368916903,6,0.895055407,0.130080447,3,0.230289026,0.228978187,8,0.764722796,0.569673935,2,0.603891495,0.856341557,0
0.322169102,0.944799564,6,0.042737549,0.869883578,9,0.982747272,0.109784543,4,0.690254035,0.657516203,1,0.777601268,0.708822718,6,0.531579849,0.048275406,2,0.035247215,0.362389922,7,0.82627173,0.868728829,9,0.464826594,0.467369658,9,0.559332614,0.039592966,4,0.780879463,0.838769899,0
0.445248884,0.65322328,6,0.441128479,0.017918173,3,0.210882968,0.506312312,3,0.169451599,0.949109508,8,0.733919483,0.076924198,5,0.325952015,0.658002396,1,0.809576452,0.386476221,7,0.010057163,0.468248002,5,0.565415033,0.738269193,4,0.292359248,0.127182925,9,0.727351892,0.800393734,0
0.332710879,0.410719873,6,0.927629641,0.660465148,2,0.223808749,0.635438552,3,0.790690472,0.424661189,4,0.559017902,0.268154197,3,0.565170204,0.849390381,6,0.411065026,0.634676594,9,0.548500791,0.464557254,3,0.947211424,0.28054344,3,0.198751838,0.896859007,7,0.192268357,0.848200956,0
0.649865279,0.315172118,7,0.446439629,0.201634266,3,0.277242577,0.467592242,9,0.954906748,0.904376195,9,0.380684157,0.454399851,3,0.840530176,0.345752312,2,0.099098069,0.304367875,8,0.892561382,0.329099924,6,0.5996448,0.663056594,8,0.707334844,0.467252388,6,0.007693678,0.938055656,0
0.518056693,0.585529532,3,0.322540736,0.875122349,9,0.572810338,0.585076214,8,0.372288271,0.763127385,4,0.163321914,0.305803519,7,0.32304824,0.002747302,6,0.099131452,0.232906074,2,0.041052469,0.031100792,4,0.851133969,0.355574743,9,0.647552094,0.594047987,6,0.7117539,0.204627407,0
0.699392277,0.96098908,8,0.85123212,0.151808759,6,0.319262506,0.463157709,1,0.021211772,0.38422569,7,0.75815538,0.361977673,8,0.199348879,0.65424102,2,0.551752108,0.453236705,6,0.057153483,0.063732148,1,0.189142039,0.872168361,1,0.894693491,0.014073771,9,0.067974374,0.513242128,0
0.338707886,0.88169709,3,0.393369739,0.75869368,9,0.621449063,0.962583219,2,0.811294379,0.075801052,9,0.402188652,0.588022361,6,0.727500292,0.658044046,5,0.844863281,0.425789563,7,0.839104641,0.085774581,7,0.697275589,0.141449875,2,0.440376778,0.740167101,6,0.151502178,0.316176933,0
0.459229339,0.968868151,4,0.001733369,0.88109661,7,0.737201894,0.420542374,9,0.734590787,0.888763819,5,0.874261644,0.991579746,2,0.106503517,0.124469289,2,0.986307322,0.091482143,1,0.391144169,0.528921603,8,0.342835742,0.153386206,8,0.052899812,0.719845864,5,0.440809644,0.060318251,0
0.914020747,0.572180903,6,0.213032358,0.791015002,1,0.688869064,0.13532234,2,0.045051808,0.773055305,8,0.247206111,0.879047458,3,0.673919979,0.746198016,9,0.423174535,0.204069516,8,0.822131727,0.847239389,2,0.96126494,0.105799876,4,0.237561981,0.353150559,1,0.621173234,0.466417659,0
0.925697256,0.806259772,3,0.504058584,0.518419885,3,0.75730398,0.494732375,9,0.032499527,0.000265816,9,0.432208747,0.301130458,3,0.220770349,0.514693942,7,0.858645772,0.806518698,5,0.915968886,0.827683816,1,0.52816034,0.52108509,2,0.610273809,0.603903191,4,0.190535134,0.938803976,0
0.348649954,0.485758555,4,0.54838687,0.398468774,5,0.76907783,0.864230735,3,0.675708114,0.499695899,2,0.992537164,0.652968044,4,0.998261181,0.481653233,3,0.145233463,0.499740658,1,0.835094127,0.393377168,6,0.421600483,0.925232998,8,0.934063713,0.388802134,4,0.521133592,0.182818102,0
0.403186461,0.518522355,5,0.64629343,0.242574128,6,0.202024186,0.28123045,7,0.262942385,0.556418847,5,0.001091039,0.387437972,9,0.117365652,0.823395742,2,0.955263345,0.79585368,8,0.058675819,0.236741111,1,0.724807932,0.556695278,6,0.869568778,0.065305013,5,0.669743071,0.809438669,0
0.737541767,0.571111098,4,0.72105706,0.526243306,5,0.008678872,0.900566306,9,0.221082009,0.6405379,8,0.411525145,0.92238573,7,0.383851549,0.621918091,6,0.473613147,0.93422817,1,0.986258227,0.488369126,4,0.594070749,0.748407347,8,0.085732079,0.662450855,5,0.128088527,0.19870515,0
0.168174208,0.017197648,8,0.468800441,0.253067448,5,0.763293962,0.341667845,4,0.913183066,0.458373163,9,0.503310106,0.352158587,2,0.031778208,0.952306289,1,0.633272747,0.654672997,7,0.164975142,0.632666775,8,0.474324265,0.281164032,4,0.87881728,0.92971758,7,0.986956052,0.141623942,0
0.578469576,0.223880404,4,0.019295699,0.216685475,8,0.442239035,0.562368889,8,0.990437805,0.115279794,7,0.827467157,0.519308086,7,0.929579934,0.359925925,3,0.574276755,0.006440908,3,0.158971405,0.837514719,2,0.114363757,0.832208032,6,0.801950194,0.09061629,9,0.110046685,0.56350876,0
0.71075962,0.40047354,8,0.94301922,0.99208113,1,0.377455513,0.270196773,5,0.716999238,0.884240028,4,0.833848344,0.913654905,9,0.988646723,0.664898056,2,0.485046945,0.121892394,9,0.982308689,0.509899317,7,0.348166826,0.506399638,6,0.156027292,0.491214651,4,0.390468484,0.475357674,0
0.862637495,0.902512047,9,0.024492269,0.680371167,8,0.297248698,0.38715625,7,0.48949736,0.682471916,6,0.664971792,0.396951293,8,0.249506509,0.261870208,9,0.552199244,0.112939545,9,0.969715084,0.921139565,9,0.306394877,0.911932594,7,0.45791628,0.554623531,7,0.019311685,0.192302696,0
0.040981161,0.488411237,2,0.690786814,0.329433393,9,0.425970749,0.018907449,6,0.882948807,0.814034144,8,0.953882466,0.763770403,9,0.496423202,0.09037172,6,0.736892066,0.939231579,7,0.100831245,0.097628575,7,0.330987943,0.668179235,4,0.058339018,0.254288106,7,0.263111184,0.46348722,0
0.355080808,0.55562558,6,0.023514843,0.470652948,8,0.088982755,0.708403368,7,0.701238667,0.226593144,7,0.578952101,0.128470618,6,0.947161206,0.423623167,4,0.323301726,0.345834675,3,0.365989165,0.342313962,6,0.864403143,0.31972375,6,0.942010297,0.11894611,4,0.843125711,0.211751109,0
0.782803025,0.909813343,5,0.936887546,0.288469012,7,0.53180488,0.984717746,4,0.571186819,0.573590602,1,0.770770608,0.781617666,9,0.029159395,0.740606436,6,0.068863937,0.774528342,7,0.49879377,0.529342169,7,0.086955365,0.195948066,5,0.546507617,0.26059662,7,0.608393351,0.06164909,0
0.343861859,0.826790182,5,0.368140349,0.915931877,2,0.156230477,0.93083344,8,0.381903952,0.277375368,2,0.657701533,0.353151419,1,0.586440936,0.936390615,8,0.386461357,0.259558385,8,0.03369551,0.284856683,5,0.060503227,0.938343741,1,0.153945286,0.614047909,1,0.858604735,0.536409174,0
0.259682726,0.410644862,4,0.272072317,0.984709203,7,0.953822636,0.72203077,7,0.010937407,0.27600972,8,0.990556592,0.810093958,1,0.333582385,0.899020402,4,0.900450827,0.29945311,8,0.75905522,0.645367488,9,0.004055894,0.202151553,1,0.471657127,0.735136944,7,0.262301333,0.03001919,0
0.796903861,0.1785835,4,0.673581777,0.977917816,9,0.002130016,0.653378542,7,0.336717807,0.253967844,4,0.192161647,0.282906497,1,0.694957587,0.218948121,5,0.849965116,0.229318869,8,0.025931898,0.27848277,5,0.573847302,0.447583452,5,0.052663579,0.149149051,3,0.270800761,0.748438162,0
0.502963364,0.281968694,6,0.348769674,0.189660291,5,0.385149209,0.659837132,3,0.666109933,0.991978646,7,0.427139163,0.622232346,9,0.529976701,0.561398088,4,0.975528055,0.949151115,2,0.855262053,0.723209789,3,0.920628109,0.343855405,9,0.794252675,0.021780752,1,0.443206636,0.842059214,0
0.819274983,0.500161678,9,0.84223561,0.615728554,7,0.045074676,0.034468374,1,0.535714169,0.206666202,7,0.06984177,0.250132984,3,0.843480596,0.154427818,1,0.187771886,0.059932199,1,0.836342678,0.489342939,3,0.312720895,0.246206528,2,0.233426867,0.126114015,7,0.801976314,0.684872432,0
0.826788967,0.337375499,2,0.824822164,0.107853803,9,0.80120852,0.486014624,5,0.496486271,0.586074243,3,0.628985475,0.28392106,7,0.727299164,0.262509641,8,0.134645309,0.500562964,1,0.967747168,0.431761104,2,0.496588362,0.81213177,5,0.084890603,0.959763035,1,0.751868854,0.750452439,0
0.229339507,0.324997776,4,0.628670189,0.470803904,3,0.93082804,0.901608807,9,0.342479582,0.137689146,6,0.393640806,0.639082472,9,0.943627572,0.512030945,2,0.421721702,0.393634538,8,0.369287369,0.716790061,4,0.076947454,0.520577019,8,0.029137938,0.472812646,8,0.905813595,0.074426722,0
0.386247684,0.038415471,7,0.51621477,0.736889357,7,0.836719872,0.553217895,4,0.954498659,0.494155553,4,0.178291677,0.088770247,6,0.061808418,0.907043237,2,0.995020972,0.832342238,1,0.293900949,0.063264868,8,0.45665134,0.167052208,5,0.096607315,0.60127948,8,0.887668307,0.287658947,0
0.179710961,0.74996339,3,0.465979768,0.344839908,4,0.299828241,0.812958387,6,0.103955965,0.05586601,2,0.464302461,0.339552559,7,0.224084824,0.781040117,7,0.524314916,0.648691594,7,0.852796051,0.058173971,3,0.558750822,0.477079741,2,0.174643706,0.749434424,6,0.808725075,0.319039983,0
0.255465508,0.461926622,9,0.908122588,0.303041988,4,0.847432653,0.65425017,2,0.375354283,0.195412767,1,0.080613007,0.972171473,9,0.994928662,0.268747393,2,0.333658798,0.384379686,4,0.024105491,0.473443609,1,0.058881821,0.334820339,2,0.076608739,0.76029884,5,0.350212191,0.316103288,0
0.6454681,0.129000695,5,0.920113516,0.193272141,2,0.420767161,0.538614167,8,0.94770034,0.823151036,9,0.903800872,0.55140811,2,0.148741551,0.715956842,3,0.600468132,0.794349614,1,0.56483186,0.476954973,6,0.46726415,0.104487605,4,0.227001241,0.725786462,4,0.446833787,0.348311897,0
0.605856795,0.530079264,6,0.689253147,0.035227348,6,0.734898968,0.172834827,4,0.012703346,0.698426027,1,0.481629266,0.339197824,9,0.84271476,0.435860472,9,0.29212873,0.099181325,6,0.105069965,0.99974654,1,0.263404874,0.822833635,6,0.919787667,0.461983693,3,0.205503678,0.127117,0
0.357983432,0.282067753,4,0.66330391,0.653199701,8,0.976578477,0.13401304,2,0.895384674,0.271325397,3,0.832721793,0.608604914,4,0.305846233,0.729748363,5,0.231918748,0.720761126,9,0.140809979,0.408005233,9,0.088319235,0.358772783,6,0.309217874,0.72938349,1,0.098866928,0.976402652,0
0.071470961,0.782005818,9,0.614495559,0.588712435,6,0.637728875,0.831603066,6,0.070076449,0.543623285,2,0.611322478,0.474796206,7,0.308291003,0.891549293,5,0.026540397,0.156952931,1,0.971225663,0.267107672,1,0.497655016,0.100679263,4,0.024352596,0.486815258,6,0.507462158,0.376604479,0
0.140526793,0.924726657,8,0.343612509,0.817379687,9,0.784282937,0.745661374,2,0.137205605,0.44120949,3,0.032409706,0.300739404,2,0.681825108,0.23704914,7,0.095440707,0.682276226,2,0.841507514,0.009232066,5,0.350922627,0.834304978,7,0.220919312,0.864438375,3,0.397709541,0.814356585,0
0.993258999,0.019463778,4,0.454326111,0.88042917,8,0.315729796,0.238763492,6,0.366196281,0.930720279,6,0.277486223,0.737181973,7,0.133097582,0.062166536,9,0.190572692,0.370798511,5,0.728179193,0.38876251,3,0.516336455,0.378576154,9,0.027337289,0.104460642,8,0.091310211,0.107810596,0
0.406215176,0.39481329,9,0.581707696,0.378837956,1,0.882437299,0.603955452,5,0.930189271,0.237810859,3,0.974166143,0.719605604,6,0.015959982,0.327750895,2,0.338340545,0.397701855,5,0.59024472,0.8348603,1,0.706653393,0.459155479,9,0.416873727,0.099173758,9,0.203460823,0.209389178,0
0.322700829,0.90868723,3,0.324219023,0.877145108,2,0.852684771,0.609332282,3,0.383150794,0.502767531,4,0.562647156,0.697853609,7,0.62830474,0.952001987,9,0.216300206,0.583318952,7,0.107097119,0.849424756,2,0.669097402,0.033846696,3,0.849422803,0.616674869,8,0.667486566,0.121295382,0
0.954453064,0.502975523,6,0.324490871,0.74256271,6,0.857115225,0.714859919,4,0.689466946,0.803893098,6,0.442845452,0.996369035,5,0.308904749,0.865237303,1,0.217735091,0.59315723,7,0.942880175,0.738221538,5,0.186605225,0.249119284,9,0.28654402,0.431921203,2,0.557571248,0.729415341,0
0.201891817,0.647466561,7,0.321524099,0.069629708,3,0.354029238,0.856515209,9,0.465268699,0.654182574,7,0.737274816,0.015901161,6,0.205996991,0.562941257,7,0.000819385,0.722288006,5,0.032091073,0.620063956,8,0.020668571,0.258830027,8,0.621377068,0.865804132,7,0.772081116,0.184014861,0
0.776298353,0.122779496,1,0.364268338,0.37681054,1,0.108385429,0.434911312,9,0.179014223,0.312438351,2,0.929967692,0.532121567,3,0.075533519,0.108735864,8,0.775584208,0.463610344,5,0.507065401,0.262393737,7,0.554982968,0.897625669,6,0.190941775,0.179799011,1,0.855087585,0.007026354,0
0.123544338,0.484409504,7,0.199212438,0.721622497,9,0.305158402,0.692642947,1,0.070337841,0.535170832,4,0.046904341,0.419900773,2,0.690238974,0.204489626,3,0.460025942,0.152729179,5,0.470455585,0.569282896,3,0.858509505,0.637035853,2,0.11350282,0.930173291,3,0.807535441,0.287455953,0
0.484711606,0.386040499,2,0.242050752,0.150357584,6,0.33927146,0.598623028,7,0.733547783,0.534779883,6,0.067250725,0.052769885,8,0.476551194,0.663913255,4,0.219138585,0.784037773,6,0.413111574,0.592811459,6,0.79934857,0.76626912,4,0.319869062,0.799752172,6,0.621258575,0.619383828,0
0.027031531,0.797101911,5,0.172781513,0.589770209,2,0.730367542,0.228666224,9,0.545327733,0.323622458,6,0.321563542,0.175739305,2,0.299147406,0.212378536,6,0.275484185,0.146214674,3,0.725908118,0.046799914,6,0.844575722,0.293382406,1,0.436836503,0.989488811,8,0.869769023,0.35726852,0
0.643789986,0.788145368,6,0.286328953,0.958707721,6,0.416063503,0.728224722,2,0.948578572,0.33969039,9,0.710246691,0.904724353,3,0.699400505,0.681786556,9,0.47443337,0.780428717,3,0.883863779,0.08753424,7,0.769895007,0.49842563,2,0.982532533,0.963303322,7,0.245127384,0.757810228,0
0.340899371,0.744549516,5,0.395740258,0.658493513,8,0.341596296,0.015967929,4,0.038461786,0.531267158,3,0.588929443,0.118667549,2,0.921733657,0.421846502,8,0.92948902,0.54117994,3,0.289603258,0.474658758,6,0.997018978,0.970023441,1,0.356988274,0.75571827,2,0.347484044,0.731558647,0
0.150908489,0.885464551,2,0.235948969,0.129322603,9,0.577686702,0.566054145,6,0.392005148,0.127248633,1,0.736015511,0.690034655,2,0.878533136,0.149085082,7,0.776168582,0.287038221,7,0.892098271,0.930842537,5,0.111334102,0.141799309,8,0.782770792,0.53966416,4,0.59411262,0.965677077,0
0.466699891,0.54290184,5,0.641225086,0.719439388,3,0.105627802,0.472222312,7,0.351467431,0.788255461,6,0.411738877,0.300048293,6,0.373473133,0.092696629,1,0.701532913,0.27321973,6,0.571138839,0.672830943,7,0.360728577,0.339649923,5,0.121926167,0.547933063,9,0.858958422,0.33852574,0
0.110301648,0.475184987,1,0.342358061,0.518210854,5,0.308075546,0.205351737,5,0.405741778,0.933819097,6,0.699279193,0.132637431,3,0.006764921,0.603761126,1,0.625736425,0.998275342,7,0.871177422,0.03091214,7,0.668394024,0.720523824,7,0.685512431,0.719694052,2,0.067722337,0.557889297,0
0.03354242,0.904655264,8,0.74017988,0.7964422,2,0.395205648,0.072462317,5,0.629591501,0.75300128,3,0.844403363,0.075253575,6,0.99255517,0.736174069,1,0.558590891,0.739296704,5,0.345291617,0.599663902,4,0.215206879,0.688395458,2,0.521170866,0.97802602,6,0.400838013,0.191601661,0
0.07759602,0.221957147,8,0.269374173,0.698210124,9,0.855788233,0.096110914,2,0.610800538,0.296531674,4,0.496948932,0.217843375,3,0.797767088,0.221554241,4,0.454836673,0.787098094,4,0.210021556,0.998725253,5,0.054047527,0.167354774,8,0.762664988,0.133831883,5,0.303386695,0.133368642,0
0.960520426,0.436357352,2,0.716075241,0.323342307,4,0.823423014,0.276363176,2,0.472734313,0.207473804,3,0.452905251,0.014014147,1,0.048954637,0.775343287,8,0.349074189,0.125331663,8,0.015171245,0.62139353,7,0.547192302,0.55626174,6,0.35857023,0.829924303,9,0.4290296,0.277303007,0
0.447360944,0.541500162,1,0.98406488,0.125737515,4,0.841942769,0.845844307,2,0.61617351,0.811983937,6,0.879753863,0.87241504,3,0.089612935,0.541710217,7,0.730365643,0.951968824,7,0.430011568,0.281944932,2,0.239898155,0.837450425,1,0.809109723,0.211303925,4,0.405948247,0.938876278,0
0.373058045,0.219440222,3,0.54892265,0.660677821,6,0.548070749,0.663795624,9,0.229898672,0.102411254,1,0.409865517,0.52463729,9,0.761698828,0.516167875,4,0.77742662,0.058594366,4,0.016397283,0.420207382,2,0.345562908,0.899185671,6,0.670961944,0.22072432,4,0.399130147,0.869175131,0
0.76511904,0.867214353,3,0.049620708,0.805442405,4,0.018787748,0.607925136,8,0.693468879,0.891427893,4,0.295944389,0.451815075,4,0.116837098,0.004968203,9,0.06855315,0.849665159,8,0.926736961,0.360835542,6,0.071453157,0.560722412,4,0.739453922,0.504198693,4,0.706935218,0.418772333,0
0.397786147,0.56530201,7,0.719114113,0.452939087,8,0.458133311,0.350558298,9,0.538748005,0.409681323,8,0.644079299,0.049648368,5,0.19215101,0.487984471,3,0.808767497,0.167658309,2,0.704595984,0.685652972,5,0.990851396,0.457752169,1,0.614835814,0.544960656,5,0.069174699,0.180716573,0
0.37063453,0.692778049,3,0.267039756,0.16176353,7,0.473780604,0.24041948,7,0.986410366,0.362889563,5,0.84691451,0.00112394,2,0.863916719,0.968337047,4,0.905776785,0.682809981,6,0.90879718,0.521631604,3,0.260850056,0.893324451,5,0.241534016,0.132220428,8,0.759232882,0.238636033,0
0.8905217,0.343203404,6,0.63164745,0.082173947,7,0.219489818,0.447014439,9,0.166676698,0.080827917,7,0.867404551,0.281327349,5,0.728671003,0.869813698,3,0.547322423,0.105005036,8,0.149037358,0.17979279,4,0.028545267,0.433336096,4,0.585841443,0.553352726,9,0.76274328,0.959451412,0
0.26258721,0.632509892,5,0.001933358,0.631519991,5,0.574618791,0.206530507,1,0.959109566,0.000320016,4,0.240531912,0.334357392,8,0.275269979,0.17785265,7,0.497097568,0.957566995,4,0.913788411,0.224210721,5,0.754812502,0.913037599,8,0.26600797,0.322558125,2,0.39635233,0.008665523,0
0.069225025,0.04320675,9,0.521995911,0.553433498,8,0.194319321,0.944058654,6,0.580229891,0.143619392,9,0.574485284,0.902283326,1,0.05779592,0.409278561,5,0.680235696,0.611665583,1,0.990943275,0.601456853,6,0.375063129,0.279376927,7,0.090807231,0.954646068,2,0.811663937,0.781177695,0
0.85339051,0.409308064,7,0.119263874,0.719924685,4,0.968879972,0.729439905,6,0.781811158,0.887505675,7,0.005494771,0.357737169,3,0.747455445,0.701079593,9,0.972682198,0.526203462,6,0.277130696,0.703753099,5,0.669781947,0.627996122,9,0.967565187,0.040514337,3,0.173485555,0.865754919,0
0.534022901,0.180661851,1,0.250003074,0.464733545,1,0.722882606,0.145939038,2,0.663694926,0.640198805,4,0.220510981,0.960266808,5,0.441160339,0.309667805,6,0.042526546,0.815309148,9,0.496626052,0.040584454,9,0.619924024,0.823607491,9,0.92476313,0.87344056,6,0.77213029,0.27237767,0
0.973892088,0.105112469,9,0.202039107,0.864324567,7,0.540288348,0.831131252,7,0.021114681,0.723326689,1,0.931803484,0.285216912,2,0.357600131,0.341515028,3,0.732852508,0.703531753,1,0.873115305,0.511552322,9,0.868583884,0.770735047,3,0.20223884,0.584976505,2,0.850006693,0.505594101,0
0.084889527,0.02724784,1,0.821874976,0.604329823,4,0.097761703,0.154074367,5,0.142947056,0.113707659,1,0.097866385,0.533195534,2,0.697406919,0.869276488,3,0.300186596,0.671266154,4,0.419139124,0.623734178,7,0.184271103,0.511464894,6,0.406504993,0.349835491,9,0.980603008,0.84553205,0
0.804373331,0.398677231,8,0.749947323,0.643353871,6,0.03113323,0.526523642,6,0.868271165,0.541309117,2,0.195525604,0.073438349,2,0.988499265,0.042515143,3,0.347333998,0.48699935,6,0.384310542,0.062323867,7,0.673851992,0.016010198,6,0.989059291,0.307001498,3,0.893280345,0.986166699,0
0.573338741,0.230641779,9,0.88244666,0.188536295,1,0.201069026,0.209190561,1,0.231495443,0.025271857,2,0.921337705,0.825749194,9,0.389303567,0.746961863,5,0.597141653,0.23957193,1,0.680409822,0.259920852,7,0.641553617,0.178595204,8,0.157663056,0.608820425,5,0.308149417,0.537098564,0
0.934654762,0.632026863,3,0.341043809,0.321219929,4,0.531289514,0.790967047,1,0.260599614,0.198244566,1,0.483612606,0.877752505,5,0.482703758,0.187089416,1,0.736206614,0.038829304,9,0.463228993,0.16059125,3,0.535379372,0.788741997,7,0.08020917,0.840593526,8,0.880281947,0.948246757,0
0.748674944,0.962225374,2,0.819948237,0.151386557,4,0.978432551,0.436272312,4,0.828450614,0.372995213,7,0.678600388,0.749049324,6,0.776949228,0.686858031,3,0.112075494,0.587030088,2,0.628047224,0.606372379,6,0.810194945,0.310848868,7,0.262569803,0.827208709,5,0.358257241,0.831091,0
0.102630689,0.620065847,7,0.726757509,0.20256036,3,0.658746403,0.539842957,4,0.253971692,0.19912632,5,0.924159185,0.591650109,5,0.480656812,0.468677907,8,0.321024446,0.980065887,5,0.156006166,0.310652972,8,0.306185528,0.019512941,5,0.966636523,0.695118608,9,0.325674969,0.158206077,0
0.604701279,0.218049057,1,0.069623335,0.831184699,2,0.826382584,0.321068007,6,0.672993065,0.445134345,8,0.468319411,0.580077323,3,0.055091697,0.04794441,5,0.286655033,0.012858092,7,0.381360459,0.542104685,2,0.948439583,0.352895612,4,0.321372008,0.092011231,6,0.7921158,0.822785577,0
0.253601241,0.695904424,1,0.794173264,0.997694511,7,0.620656535,0.440253474,1,0.999037142,0.970730709,1,0.523101401,0.599594062,7,0.042251319,0.59528785,6,0.154943996,0.000724898,3,0.482065441,0.142773256,4,0.376063104,0.622798665,4,0.48517294,0.106823082,4,0.597354337,0.540483179,0
0.215046541,0.494487672,6,0.298114459,0.209259497,4,0.655860485,0.303785557,4,0.485402387,0.255560511,9,0.945038717,0.945127484,6,0.796511056,0.895229722,3,0.456252394,0.564392784,3,0.32632631,0.436895141,8,0.814953813,0.148510368,1,0.778496767,0.562751408,8,0.081729665,0.868435159,0
0.6273096,0.495600083,4,0.820662652,0.896379673,8,0.882257444,0.781673782,7,0.171390339,0.118730132,9,0.33081968,0.442279226,1,0.733382233,0.725274492,4,0.496132246,0.554324992,2,0.307265537,0.851021074,8,0.405849375,0.38101984,8,0.74778921,0.868884617,1,0.417710232,0.953350912,0
0.582415469,0.381523942,8,0.628804661,0.135137563,3,0.230707229,0.700662711,5,0.774451547,0.545138724,9,0.033642004,0.581423504,9,0.231624361,0.651850507,7,0.267534977,0.293018933,1,0.898536819,0.48443325,4,0.001114978,0.38306897,7,0.819967563,0.327474931,3,0.926650131,0.690803895,0
0.265344668,0.571371866,4,0.624638743,0.874404497,2,0.979143062,0.567774969,5,0.388556777,0.262861413,8,0.906908308,0.979585333,6,0.119017192,0.269033319,2,0.236619107,0.162929255,4,0.803424679,0.228718813,3,0.937940784,0.342870439,3,0.658571482,0.320257068,3,0.875889989,0.236440239,0
0.940829377,0.430667579,5,0.615047338,0.857227984,6,0.64767583,0.827837444,2,0.010504218,0.601652727,5,0.205485663,0.767380312,3,0.016878764,0.973784602,6,0.356539025,0.202467386,8,0.67733122,0.214261638,7,0.174145849,0.1039714,6,0.55847704,0.835300141,4,0.552213626,0.639600438,0
0.437893693,0.964140476,5,0.369998462,0.601471672,3,0.566943845,0.813411595,8,0.921157789,0.843931668,8,0.668528159,0.561460794,3,0.151252002,0.994232316,3,0.043557522,0.903967315,4,0.412343386,0.189588775,5,0.083250696,0.732716283,8,0.492306584,0.028288275,2,0.254169601,0.105593278,0
0.99541218,0.421296563,1,0.45808152,0.851266411,7,0.972551009,0.834731628,8,0.927194756,0.935656726,8,0.53217192,0.150365395,9,0.654305923,0.102274363,2,0.87881133,0.980872836,5,0.837093632,0.15952775,1,0.245822765,0.274723943,3,0.756615778,0.050599631,2,0.578913744,0.522970881,0
0.311960989,0.800129353,7,0.518430389,0.3571753,3,0.866414071,0.436610146,9,0.428924438,0.740251984,1,0.35410856,0.221894543,5,0.915377402,0.768359253,5,0.57276995,0.938640082,4,0.945561318,0.686743905,6,0.506573535,0.032414627,3,0.668281684,0.145396802,6,0.944802386,0.525456047,0
0.924672093,0.338671885,6,0.135402418,0.46943715,3,0.407036708,0.05861824,1,0.395702258,0.092386998,8,0.233746629,0.287390437,5,0.735637292,0.269253183,6,0.20841127,0.33077934,2,0.399033818,0.764465753,8,0.318124227,0.398115934,6,0.280268409,0.805762301,6,0.899229583,0.981756989,0
0.825090981,0.346598661,9,0.899084553,0.210016329,8,0.484763735,0.415887195,9,0.769147722,0.183269788,7,0.685908757,0.730758906,6,0.8523823,0.082471431,4,0.896322015,0.568731015,3,0.555745804,0.150289898,8,0.834495903,0.867461661,1,0.027246443,0.265971882,5,0.583453316,0.549100741,0
0.925270676,0.577628242,3,0.287285174,0.29051427,6,0.459371322,0.667762548,7,0.484602274,0.048236338,7,0.317690126,0.449350848,3,0.050579492,0.92957247,2,0.776892254,0.663544212,4,0.897525751,0.264564627,9,0.232662431,0.753206162,6,0.78028423,0.279315622,7,0.206500455,0.634003251,0
0.128756732,0.753452047,4,0.519321067,0.571217259,8,0.177112719,0.883210269,7,0.929501316,0.524725731,6,0.549227204,0.827989021,6,0.485459722,0.200011118,6,0.427663165,0.650989797,4,0.752622463,0.892032423,2,0.265833818,0.873992739,1,0.410833132,0.7916622,7,0.988431167,0.787917999,0
0.390248573,0.61458046,4,0.0427808,0.51527988,8,0.261188993,0.789388176,4,0.660712638,0.526582747,5,0.394736808,0.705122829,6,0.810920661,0.888891042,4,0.336392084,0.478429783,6,0.220591025,0.942721816,7,0.682766193,0.217012227,9,0.573395935,0.887978154,5,0.850843417,0.258752943,0
0.941418686,0.226167503,3,0.51677229,0.706756685,9,0.686698676,0.30076724,2,0.530892249,0.719016779,8,0.590283478,0.866808427,2,0.856460252,0.745543376,4,0.3513926,0.893697439,7,0.335006057,0.14578372,1,0.315297037,0.901069465,3,0.082675862,0.865369437,6,0.255761474,0.978020109,0
0.671529137,0.671885287,6,0.215198145,0.657839763,1,0.296170007,0.784351608,6,0.504976599,0.086060088,8,0.369273584,0.308245859,8,0.68948046,0.574997478,3,0.027598262,0.137232758,8,0.718185333,0.597752199,1,0.456969293,0.256567811,2,0.114262953,0.885723996,8,0.668181656,0.022597164,0
0.689170898,0.090437406,8,0.429692534,0.081281249,3,0.152697325,0.692963865,7,0.79132063,0.105116892,4,0.037479428,0.752524536,9,0.068358302,0.724931832,2,0.497316192,0.695753702,9,0.905159764,0.858267451,1,0.513884561,0.844452835,5,0.248444404,0.880611423,2,0.080021273,0.087990235,0
